tag,text
N,寫的有點太淺了，而且覺得於丹不像個學者，樣子太刻薄，有點炒作的嫌疑...
P,1.外面鋼琴烤漆，鍵盤旁是合金加凹陷設定，所以很漂亮！ 2.價效比高！ 3.奧特藍星音質很好！
N,語言平凡無奇，毫無新意。沒有想象的那麼好。不好。
N,"書非常不錯,坐辦公室的電腦一族值得一看"
N,造假也得有點專業精神啊蒙牛伊利絕不買
N,很不好，奇怪為什麼這麼多家長喜歡
N,剛剛拿到機器，開了好幾次機，就是啟動不了，進不了系統，不知道是什麼原因
P,屬於小巧可愛型的，攜帶方便，如果充電正確的話，電池待機時間可達半個月。
N,"產品的缺點就是不能夠支援GPRS,鈴聲無法下載"
N,"USB口在左邊,還就兩個,感覺這就是缺點了,別的正在使用中,還沒發現"
N,多得不知道說什麼了啊質量不好效能不好不能下載反正都不好啊
P,放大價值，不錯的營銷策略，類似當年蒙牛的做法
P,價效比方面比較好，獨顯是最大的亮點之一，帶攝像頭+耳機不錯！
P,產品就不評價了，正在使用中。
P, 蒙牛……鎮的很牛
N,不是高分屏~不過也不能要求太多!價格在那裡!15.4點看片感覺好好!埠比較少!塑料比較粗糙!
P,價效比非常不錯，能夠滿足日常的使用，獨立顯示卡也足夠平時用了
P,憨厚的蒙牛更可愛
P,蒙牛的香草奶特就是光明冰磚化掉的味道吖。。。 我為了幹掉你買的芝麻，我容易嗎？只好倒在裡面吃。。。
P,鼕鼕很喜歡喝我的蒙牛紅棗酸牛奶，要跟我搶，怎麼辦？
P,就一個電話，第二天就上門安裝了，服務真不錯，價格超實惠，
N,1、鍵盤按鍵設計不太好。2、電池容量太小。3、不支援語音撥號。4、機身記憶體太小。
P,價廉物美的好選擇，晚上到機住十分合適，服務很熱情，房間沒地毯很清爽，海景很好看
P,Midea/美的 F50-15WA1 電熱水器 50升 熱水器 電 儲水式洗澡淋浴
P,肯德基比其他的還乾淨，就如同堅信蒙牛比伊利還乾淨一樣。
P,東西挺好得，快遞也快，
P,"26萬色的螢幕效果不錯,電話簿存量大,mp3音質較好,還支援移動QQ"
N, 喝了蒙牛被打的很慘的這猴子被打的很慘啊。。 能不能告訴我這貨是不是喝了蒙牛？
P,地點較好，還給免費升級了，感覺好了很多，就是價格太高了。
P,簡訊容量2000條，強！
P,還是不錯的.
N,"用了6年的THINKPAD,一直認為是筆記本中最好的! 現在這臺新的讓我......哎!!"
N,最恨的就是你這種壞了一鍋粥的！蒙牛
P,外觀簡潔漂亮、重量也比較輕，配置的話，就大學生而言絕對夠用了。 散熱性也比我自己的hp要好。
N,觸屏上面有一個小突起，弄不掉，硬碟分割槽是225G+1G+10G，簡直是搞笑
N,電池待機時間短，翻蓋太厚。不能翻頁（在看簡訊，查電話簿）。
N,差到一定程度了 不如一個好的二星或沒星的賓館呢
P,價效比很高，同事買了，然後我覺得相當不錯，就給我老婆買了一個，我老婆相當的喜歡這款機子。
P,"大品牌， 硬體配置很好， 系統換成xp,不加記憶體就跑的很快！ 適合咱米米少的兄弟。"
P,用了一週了，效能不錯。散熱也還可以，比想象中好。螢幕也很完美。
P,外觀很漂亮，自代的VISTA也不錯，這個機器評分能到3.8很好。平時辦公足夠用。
N,1.聲音效果粗糙 2.機器本身以及螢幕愛吸塵 3.自帶的vista home 不實用
N,明明說有貨，結果送貨又沒有了。並且也不告訴我，怎麼評啊
N,臥、臥槽被蒙牛客服盯上了好害怕?﹏?
P,原裝正品 價格低廉 訂單下達很快 配送及時 青島上門自提 讓人比較放心
N,換湯不換藥，還不如不換個名字讓大家以為你不是蒙牛
P,加了一條記憶體，用起來沒問題，裝了xp系統，裝了pro/e話三維圖，很好很強大
P,京東的服務真的不錯的 機器很好，系統也不是很難裝，我很滿意很喜歡 以後還在京東買
N,酒店環境非常一般，感覺只是2星級的，酒店外觀比較舊，店內裝修比較差。
P,外觀漂亮，最大的賣點。鍵盤大，聯想ｓ１０被淘汰的原因。電池挺好的。
P,小巧，鍵盤好大，我相當喜歡。系統也很不錯。以後我還會繼續買你們的東西。
N,真愛生命遠離蒙牛，國產牛奶還能喝嗎？特倫蘇也淪陷了
P,待機還挺長，價效比較高
P,超薄機身，纖引時尚潮流；鬧鐘提供兩次設定時間提示；類似防火牆的接線祕書功能；電池持久耐用
N,帶的是DOS系統，裝系統很麻煩，送的盤是V系統的驅動，不帶XP驅動
N,三個usb介面居然都在左邊，接滑鼠很不方便，不理解設計師的理念。。。。。
N,聯想原裝的軟體不喜歡，自帶的介紹也很少！原始分割槽也太隨意，格成2個區，40的280；太不方便了！
P,性比價相當高的一個本本，萬惡的v系統啊。。。。。。。。。。。。。。。。。。。。。。。。。。。。
P,房間環境很乾淨，就是地方不算是特別好找，呵呵。
N,質量很差。影象不清晰。光碟有摩擦的痕跡
P,很喜歡蒙牛的廣告，幸福從來不抽象。其實，愛也是一樣的。抽象是對自己、對生活的一種搪塞……
P,"對於自駕遊,這家酒店很合適，我們是住2號樓頂層,風景及服務都很好，下次去威海還住這家酒店!"
P,安裝好了，還沒用，感覺挺好的
N,賣家晚了一天給發的貨、這次順豐比上次快、都來買第二個都不說給點優惠。
N,感覺並不像介紹的那樣，令人失望。
N,吃起來不方便，味道也極度難吃，以後堅決不買蒙牛了，只能說好奇心害死人！！！
N,"沒有帶MP3線,鈴音太少"
N,裝XP非常麻煩，開機沒聲音，桌面右下角的小喇叭每次都要請出來。
N,我用了兩個星期竟然死了死次機。都是在我一邊聽音樂一邊在玩其他功能死的。有時候反應速度很慢。
N,散熱不太好，觸控板那裡溫度高。用超級兔子測試顯示cpu溫度60多。
N,我已經不買蒙牛了
P,地點和位置很好，晚上比較安靜，設施較全。對於一般的自助遊來說比較合適。
P,外觀很養眼 速度還行 系統難裝 還好寢室有位高手同學啊 不過也是費了半個小時啊
P,下著雨雪的週末，一面做飯一面聽著名師講音樂，蒙牛怎麼說來著，享受這種小快樂
P,1：地毯很髒，用具如水壺和馬桶老化啦2：服務非常好3：地熱礦泉水挺好的
N,本本的發熱量大，而且重，如果輕些就好了 再就是東西拿到時，為了裝XP系統把人磨死了
N,拿到手充電時，電池熱的厲害，風扇也轉個不停，不知道是不是電池的問題？
N,蒙牛不死，死的就是我們 蒙牛：蒙牛，我不行；蒙人，我很在行！
N,發簡訊超慢 還趕不上我打字速度；易花屏；易宕機；屏保少；討厭紅色按鍵背光；鬧鐘響後還是關機
P,蒙牛綠色好心情
N,無實際用途 如果早看到 作者是韓國人 一定不買 不是我歧視韓國人 實在是國情不同！
P,質量好，一流產品，一流服務，十分滿意，武安五星評價。
P,前臺接待人員略顯死板，不能主動向客人介紹各項事宜，服務較被動
P,還沒使用，家裡人說看起來還可以，先給好評！
N,隔音太差，好像開著窗戶一樣。吵的沒法睡。再出差不敢住這裡了房間設施還可以，床上被褥很乾淨
P,價格便宜，功能強大。去中關村拿還要3600帶票呢，這次才3299帶票。夠便宜
P,勤勞的蒙牛在幫我們做酸奶
P,又吃了蒙牛冰磚，好吃，再不多吃兩次回家就吃不上嘍
N,蒙牛回收篡改奶：何不重罰以儆效尤？
P,鈴聲好。
N,拒絕蒙牛 無語 昏倒!
P,1.如果促銷也許便宜！2.很適合通訊花樣少的使用者！
P,優點就不用說了， ....
N,比中學生作文強不了多少。論語是要用閱歷來讀懂的。易中天做託，可惡。
P,這個價格，這個配置，應該來說還是很好的。HDMI可以用來電腦播放高清，然後接到電視上。
N,心情不好，想不開，就喝蒙牛吧。。。
N,系統太崩潰啦，220g的c盤，vista也不好用，要重灌xp，裝驅動，麻煩
P,總是Thinkpad系列的，系統的穩定性比較好，散熱也做得不錯，VISTA介面很漂亮。
N,對於學生一族而言價格貴了點
N,有事多事之秋啊，這些大品牌，蒙牛，修正藥業，酒鬼酒，都該倒閉啊
N,外殼做工有點茶，有些地方有毛邊，出現一次花屏，不知道會不會再出現
P,價格好，機器做工好，能用這個價位買到小黑，太值了，其他品牌更本不考慮
N,硬碟只有一個C區，為什麼呢，而且在下載更新時，竟然說聯想在改變軟體更新的方式，不能更新，不明白。
P,優點就不說了，大家說了很多了，確實不錯，筆記本中的戰鬥機！！！
N,外盒太軟，一掉地上就變形，按鍵反應太慢，很不爽
P,下單的第二天就拿到了，真快。完美屏，加了2G記憶體，感覺速度很快
N,江蘇常州的使用者，12月5日下的訂單，12月12日尚未收到。
N,真噁心 現在這蒙牛真心不行，蛋白質忒高
N,可惜鍵盤品質也差，容易脫落和進灰，很多返修機都是因此原因。而且白屏、掉線現象也時常會發生，
P,對了印刷不錯，而且我也推薦給朋友、同事，不錯呢。
P,價格適中，裝修還可以。早餐尚可。物有所值
P,希望是捐助3萬美元物資，最好是蒙牛牛奶
N,無驅動盤~~!系統不能幫助買家重灌~!無適合的套餐選擇~!
N,蒙牛的優益c太坑爹了 淡的跟水一樣還好意思賣7塊錢。。。再也不買了
P,很不錯，安裝很到位哦！
N,裝置很簡單服務意識很差餐廳的設施就跟街邊的小灘一樣，衛生條件很不好。
P,便於攜帶，外出時上網看片，文書處理都應付得了。還隨機送內膽包
P,"房間可以,特別的套房,非常不錯,就是餐廳太髒了,早餐搞得沒胃口,"
N,字太少了，一頁只有幾個字，內容不夠豐富，適合二歲以下的孩子看，而且太貴
P,"我用的EX400,這次幫同學選這款，感覺兩個都很不錯，這款螢幕大，爽。"
P,商品不錯！已經是買第二臺了！是給嫂子家買的！很滿意！
P,"這款機子不錯,無論從價格還是到效能都很好,我用了一段時間覺得挺好"
N,無非是教人如何消磨理想而已，超級爛書。
P,價效比高，必竟才4k多。至於系統安裝其實很簡單，網上介紹很多。
P,價錢不錯，sis的晶片組在使用中，速度很快，沒感到有什麼區別，可能intel廣告做的好，呵呵！！！
P,我住的是單人間，房間有點小，不過設施還是很完備的。酒店的地點比較滿意，服務水平也還算不錯。
P,做工什麼的還可以 本人自己有USB光碟機，裝系統挺方便，自帶XP驅動光碟
N,太多的問題
P,商品相當不錯，客服服務是我在淘寶上買的這幾年最滿意的一次，5分，沒說的！
P,酒店真的不錯，就是早餐都是韓式的有點怪。
N,該死的亮點一個， 沒有作業系統或者是我不會弄， 京東的送貨速度啊！！！！不說了
N,賓館每天送兩袋奶 糊里糊塗喝了 今天才發現是蒙牛的 不喝了
P,鬧中有靜，物有所值。是我下次出差的首選。
N,抵制三鹿 ，抵制蒙牛 抵制修正 抵制酒鬼酒
P,待機時間好，外形個人喜歡
N,酒店比較偏了，雖然是在東方路上，周圍也沒什麼餐館可以吃飯的
N,蒙牛就是沒錯，是專家和外籍人士沒理解到位！
N,"內容瞎編亂造,買了翻了翻,一直家扔著呢~"
P,外型倒是很不錯的，手感很好。
N,地方有點遠，不過打車過去還可以，起步價搞定，服務員態度惡劣，下次不到萬不得已不會去的。
N,電話本太爛了，沒有聯絡與新增的專案，手機沒有配備資料傳真接收的資料線！
N,所以不要買蒙牛
P,價效比超級高。我在中關村的渠道報價都不如京東的活動價格。這點絕對的牛。
P,蒙牛酸奶味冰棍最好吃了！
P,"以前曾多次入住瀛洲酒店, 這次的早餐質量和選擇的品種比原來有所提高."
P,還沒有安裝，安裝後再評論。
N,"CPU散熱過大,ghost下無法安裝任何系統,只能純美版按步就班一環環的來安裝方可完成"
P,可以夠4星。泳池屁股大點兒，水還不清。寬頻慢如牛。早餐質量不高。
N,有點重，感覺重量超過了Thinkpad T400。不能做出廠的映象光碟，不過HP說可以申請一張。
