編號,詞,TF,DF
60096,取全,63,62
60097,叫他,63,57
60098,博引,63,62
60099,化日,63,53
60100,副社,63,54
60101,化所,63,56
60102,卻反,63,63
60103,光靠,63,57
60104,具遺,63,54
60105,動於,63,62
60106,前當,63,63
60107,勁敵,63,63
60108,兩軍,63,42
60109,先針,63,61
60110,再要,63,61
60111,助有,63,62
60112,勢待,63,61
60113,協主,63,61
60114,儲運,63,27
60115,北和,63,59
60116,力捍,63,55
60117,劃方,63,58
60118,先讓,63,62
60119,勤奮,63,57
60120,利法,63,54
60121,再續,63,60
60122,北人,63,52
60123,內臟,63,47
60124,到智,63,62
60125,到景,63,58
60126,則採,63,63
60127,勢之,63,62
60128,全符,63,59
60129,入空,63,55
60130,功吸,63,63
60131,力十,63,61
60132,具發,63,57
60133,到建,63,59
60134,兩班,63,56
60135,出我,63,60
60136,劇作,63,46
60137,克生,63,42
60138,則呈,63,62
60139,償的,63,52
60140,前備,63,58
60141,到受,63,56
60142,入水,63,60
60143,再改,63,57
60144,利前,63,60
60145,共提,63,61
60146,個路,63,49
60147,克朗,63,43
60148,凌厲,63,61
60149,內幕,63,58
60150,兩層,63,62
60151,來隨,63,62
60152,僅沒,63,60
60153,入增,63,60
60154,值等,63,61
60155,六名,63,56
60156,內及,63,59
60157,僅新,63,63
60158,內再,63,58
60159,信股,63,47
60160,但銀,63,61
60161,司C,63,56
60162,內使,63,62
60163,全以,63,62
60164,免出,63,55
60165,來補,63,63
60166,元利,63,43
60167,何變,63,55
60168,個獨,63,59
60169,像大,63,59
60170,休軍,63,44
60171,他長,63,62
60172,位能,63,58
60173,作結,63,58
60174,傷力,63,53
60175,偏差,63,51
60176,們擔,63,63
60177,作相,63,63
60178,位研,63,60
60179,事訓,63,54
60180,仍與,63,60
60181,三餐,63,48
60182,乃辛,63,32
60183,上陸,63,59
60184,上除,63,62
60185,伍的,63,58
60186,值優,63,60
60187,之賜,63,61
60188,亡者,63,56
60189,上選,63,61
60190,個充,63,55
60191,候了,63,60
60192,使市,63,61
60193,且被,63,62
60194,何應,63,61
60195,任機,63,49
60196,何建,63,60
60197,中能,63,61
60198,亦無,63,59
60199,上至,63,61
60200,主程,63,56
60201,七股,63,32
60202,上簽,63,56
60203,了沒,63,59
60204,一端,63,47
60205,不瞭,63,57
60206,伯和,63,53
60207,事林,63,60
60208,予最,63,58
60209,上特,63,61
60210,伊勢,63,46
60211,任制,63,41
60212,上比,63,58
60213,也快,63,62
60214,他兩,63,62
60215,主成,63,60
60216,付之,63,58
60217,上本,63,61
60218,中或,63,58
60219,上攀,63,61
60220,中得,63,62
60221,下年,63,58
60222,二一,63,46
60223,予中,63,55
60224,中城,63,55
60225,之便,63,61
60226,上及,63,62
60227,一包,63,50
60228,下兆,63,57
60229,上僅,63,61
60230,不二,63,58
60231,下交,63,52
60232,R體,63,53
60233,e網,63,59
60234,K線,63,53
60235,W的,63,53
60236,B版,63,33
60237,C是,63,61
60238,B值,63,38
60239,鼎風,62,55
60240,麼走,62,56
60241,黃牛,62,29
60242,鵬表,62,55
60243,黨只,62,58
60244,鳥的,62,48
60245,高鼎,62,16
60246,鮮花,62,51
60247,體預,62,59
60248,高關,62,54
60249,高配,62,51
60250,鬥團,62,30
60251,養金,62,30
60252,體加,62,58
60253,駐歐,62,53
60254,風襲,62,60
60255,馬林,62,36
60256,飛翔,62,36
60257,韓首,62,58
60258,須達,62,57
60259,額等,62,60
60260,預置,62,38
60261,面金,62,50
60262,面訊,62,54
60263,食宿,62,56
60264,項為,62,54
60265,雲豹,62,33
60266,際鎳,62,31
60267,陣頭,62,31
60268,願回,62,58
60269,題型,62,40
60270,韓日,62,45
60271,靈的,62,56
60272,韓對,62,53
60273,頭份,62,41
60274,領一,62,55
60275,非所,62,57
60276,響交,62,56
60277,電本,62,58
60278,非台,62,61
60279,長軌,62,61
60280,防癌,62,23
60281,長賈,62,61
60282,雙性,62,43
60283,障朋,62,34
60284,陳曼,62,47
60285,長萊,62,56
60286,隊從,62,61
60287,集國,62,58
60288,震不,62,57
60289,間社,62,59
60290,隨同,62,60
60291,院專,62,55
60292,陳大,62,35
60293,陳報,62,48
60294,間學,62,57
60295,閒娛,62,54
60296,長尹,62,60
60297,長女,62,49
60298,門國,62,42
60299,長保,62,50
60300,錄顯,62,59
60301,量雖,62,61
60302,鍵性,62,60
60303,重選,62,55
60304,鉛筆,62,39
60305,醫系,62,38
60306,重破,62,56
60307,那霸,62,41
60308,金漢,62,38
60309,酸甜,62,45
60310,邊都,62,61
60311,都聽,62,60
60312,過門,62,53
60313,選辯,62,52
60314,選辦,62,46
60315,道該,62,57
60316,量因,62,61
60317,述這,62,61
60318,近郊,62,58
60319,金剛,62,47
60320,里克,62,41
60321,運系,62,49
60322,辜負,62,59
60323,進科,62,50
60324,還比,62,61
60325,途的,62,61
60326,速理,62,38
60327,過活,62,61
60328,達比,62,42
60329,遷村,62,15
60330,遭控,62,57
60331,達是,62,57
60332,達日,62,58
60333,遷廠,62,39
60334,都中,62,55
60335,過從,62,61
60336,返港,62,32
60337,送旅,62,22
60338,速恢,62,56
60339,道如,62,60
60340,速建,62,54
60341,輕男,62,56
60342,車紀,62,41
60343,較特,62,62
60344,這二,62,56
60345,述南,62,59
60346,述不,62,56
60347,起直,62,59
60348,蹈團,62,28
60349,貞說,62,41
60350,踐大,62,47
60351,跌影,62,62
60352,資生,62,45
60353,讓顧,62,53
60354,質提,62,56
60355,貨放,62,51
60356,誤點,62,39
60357,質地,62,55
60358,請重,62,48
60359,費參,62,52
60360,請赴,62,57
60361,負向,62,42
60362,買來,62,61
60363,試開,62,30
60364,訊顯,62,60
60365,議法,62,51
60366,警民,62,52
60367,議最,62,61
60368,護律,62,52
60369,視銷,62,44
60370,讓南,62,56
60371,變台,62,59
60372,謹守,62,59
60373,論新,62,59
60374,讓下,62,59
60375,議出,62,61
60376,請文,62,51
60377,解職,62,50
60378,誤植,62,36
60379,要謹,62,60
60380,識之,62,55
60381,診為,62,53
60382,詹森,62,32
60383,說就,62,61
60384,要約,62,39
60385,該從,62,61
60386,表黃,62,61
60387,該州,62,50
60388,被通,62,58
60389,計持,62,57
60390,計招,62,54
60391,話也,62,58
60392,觀審,62,34
60393,要拜,62,60
60394,視員,62,51
60395,覺不,62,60
60396,要各,62,61
60397,視作,62,58
60398,行清,62,54
60399,裡來,62,61
60400,衣庫,62,34
60401,裡也,62,62
60402,被吹,62,49
60403,融發,62,58
60404,被分,62,60
60405,表前,62,59
60406,行善,62,49
60407,蘭皇,62,53
60408,藍眼,62,21
60409,藥效,62,38
60410,華開,62,43
60411,葉縣,62,45
60412,花開,62,45
60413,英說,62,44
60414,興達,62,31
60415,興路,62,51
60416,與貿,62,58
60417,致賀,62,54
60418,至被,62,61
60419,航特,62,52
60420,與率,62,42
60421,致用,62,53
60422,能迅,62,60
60423,臉的,62,61
60424,膨目,62,49
60425,航服,62,55
60426,臨檢,62,45
60427,育表,62,52
60428,舉已,62,58
60429,色不,62,59
60430,能競,62,35
60431,至對,62,60
60432,能申,62,54
60433,者重,62,62
60434,臨困,62,62
60435,興保,62,37
60436,能激,62,59
60437,至以,62,57
60438,臨一,62,62
60439,聯福,62,45
60440,耗能,62,51
60441,育活,62,53
60442,腦力,62,56
60443,美觀,62,55
60444,而相,62,62
60445,署自,62,57
60446,肯塔,62,54
60447,聖德,62,26
60448,續震,62,60
60449,聯展,62,40
60450,而放,62,57
60451,而實,62,61
60452,續衝,62,61
60453,老太,62,24
60454,繞著,62,57
60455,織等,62,60
60456,美品,62,44
60457,署台,62,50
60458,總發,62,54
60459,約車,62,22
60460,系車,62,38
60461,絲的,62,58
60462,績展,62,59
60463,繳付,62,56
60464,素為,62,59
60465,終沒,62,59
60466,納法,62,33
60467,線台,62,46
60468,經將,62,58
60469,米等,62,57
60470,線今,62,58
60471,紀最,62,59
60472,約客,62,50
60473,等運,62,60
60474,等諸,62,61
60475,紀元,62,58
60476,立說,62,49
60477,答的,62,52
60478,策環,62,27
60479,站立,62,57
60480,等歐,62,59
60481,等後,62,62
60482,童案,62,42
60483,等城,62,58
60484,票過,62,58
60485,積率,62,29
60486,程相,62,62
60487,等保,62,60
60488,租的,62,54
60489,種模,62,57
60490,站周,62,45
60491,站停,62,53
60492,稅方,62,52
60493,究單,62,56
60494,究和,62,60
60495,穿了,62,58
60496,紅K,62,54
60497,科專,62,54
60498,碩在,62,50
60499,碩博,62,46
60500,督盟,62,16
60501,短少,62,52
60502,盡相,62,62
60503,眾是,62,61
60504,發結,62,52
60505,石世,62,27
60506,略顯,62,61
60507,相撞,62,49
60508,的潮,62,60
60509,相形,62,61
60510,眾則,62,57
60511,的桌,62,52
60512,的框,62,59
60513,產金,62,56
60514,的搶,62,59
60515,用詞,62,52
60516,男表,62,49
60517,用設,62,58
60518,盤仍,62,61
60519,用紙,62,46
60520,百出,62,58
60521,用研,62,54
60522,界新,62,48
60523,現賣,62,57
60524,瑞耘,62,13
60525,產在,62,59
60526,理瓦,62,60
60527,用假,62,56
60528,瑞智,62,19
60529,球每,62,56
60530,現民,62,59
60531,率皆,62,58
60532,理新,62,56
60533,特金,62,29
60534,物進,62,50
60535,牌進,62,54
60536,球創,62,51
60537,獨占,62,58
60538,然較,62,61
60539,然變,62,58
60540,灣鐵,62,48
60541,灣造,62,46
60542,牌包,62,52
60543,片內,62,56
60544,為符,62,61
60545,烈祠,62,34
60546,營上,62,55
60547,烏有,62,53
60548,照勞,62,55
60549,為幫,62,61
60550,無其,62,58
60551,濟疲,62,59
60552,潤的,62,59
60553,漢本,62,24
60554,港經,62,52
60555,海艦,62,31
60556,海緊,62,58
60557,測晶,62,32
60558,滯不,62,61
60559,準國,62,58
60560,流系,62,48
60561,洞的,62,57
60562,水都,62,55
60563,求財,62,51
60564,法研,62,58
60565,段都,62,60
60566,氣系,62,58
60567,此都,62,61
60568,海信,62,36
60569,殺菌,62,38
60570,民當,62,54
60571,氣熱,62,59
60572,活上,62,60
60573,水流,62,51
60574,求檢,62,57
60575,永欽,62,29
60576,步落,62,58
60577,法內,62,56
60578,歐習,62,33
60579,水排,62,50
60580,油出,62,57
60581,氣排,62,51
60582,機降,62,57
60583,次級,62,48
60584,歉的,62,59
60585,欣科,62,21
60586,次產,62,53
60587,民合,62,55
60588,止核,62,52
60589,段對,62,59
60590,欖油,62,33
60591,欺案,62,51
60592,比可,62,57
60593,武嶺,62,30
60594,此已,62,59
60595,款後,62,59
60596,段上,62,59
60597,樞神,62,46
60598,款全,62,60
60599,業老,62,50
60600,機原,62,59
60601,機保,62,44
60602,格表,62,57
60603,樂中,62,57
60604,查辦,62,46
60605,業很,62,61
60606,有顧,62,57
60607,有面,62,60
60608,核燃,62,36
60609,未針,62,58
60610,更靈,62,57
60611,本財,62,57
60612,望跟,62,61
60613,有跡,62,60
60614,期處,62,59
60615,果由,62,58
60616,期致,62,61
60617,最著,62,60
60618,星高,62,35
60619,案受,62,58
60620,案協,62,55
60621,易關,62,59
60622,有監,62,59
60623,替的,62,58
60624,書直,62,47
60625,東東,62,51
60626,時請,62,59
60627,會爆,62,60
60628,新頁,62,57
60629,是蘇,62,57
60630,旬起,62,55
60631,會歷,62,60
60632,未排,62,60
60633,景碩,62,22
60634,教領,62,51
60635,李奇,62,36
60636,期平,62,59
60637,是積,62,60
60638,改隸,62,32
60639,月年,62,55
60640,東側,62,53
60641,期好,62,56
60642,期基,62,49
60643,於考,62,56
60644,本南,62,60
60645,本全,62,58
60646,是漁,62,54
60647,月呈,62,57
60648,本信,62,34
60649,旬的,62,62
60650,月只,62,58
60651,效解,62,60
60652,整與,62,61
60653,期主,62,56
60654,有乘,62,53
60655,是梅,62,51
60656,新當,62,53
60657,擬調,62,57
60658,易普,62,49
60659,日權,62,42
60660,時委,62,44
60661,普出,62,59
60662,斷有,62,59
60663,文標,62,44
60664,據網,62,60
60665,是古,62,55
60666,時具,62,59
60667,旋律,62,44
60668,教民,62,48
60669,於復,62,59
60670,於從,62,61
60671,教權,62,59
60672,整時,62,57
60673,新左,62,35
60674,日僅,62,60
60675,於反,62,59
60676,於區,62,60
60677,斯則,62,62
60678,新再,62,58
60679,故居,62,33
60680,數低,62,60
60681,據地,62,58
60682,括自,62,61
60683,控晶,62,45
60684,搶到,62,60
60685,成過,62,57
60686,成連,62,56
60687,手裡,62,58
60688,成認,62,58
60689,戶能,62,59
60690,才結,62,59
60691,拼接,62,34
60692,抵擋,62,62
60693,應社,62,55
60694,戲水,62,48
60695,持其,62,58
60696,成減,62,55
60697,或法,62,57
60698,把工,62,59
60699,成損,62,60
60700,所已,62,57
60701,扎實,62,59
60702,態發,62,54
60703,慧物,62,48
60704,扶中,62,34
60705,所取,62,61
60706,房及,62,60
60707,恐襲,62,30
60708,得靠,62,60
60709,後雖,62,61
60710,心通,62,58
60711,快處,62,53
60712,惠最,62,60
60713,得諾,62,46
60714,後變,62,62
60715,志聖,62,8
60716,後行,62,59
60717,情很,62,60
60718,廠陸,62,60
60719,式車,62,41
60720,情大,62,59
60721,意一,62,60
60722,性方,62,57
60723,得看,62,57
60724,張花,62,41
60725,很痛,62,55
60726,張維,62,39
60727,心新,62,58
60728,心或,62,59
60729,年認,62,55
60730,心展,62,60
60731,心專,62,57
60732,廠發,62,58
60733,得完,62,58
60734,巢運,62,16
60735,快也,62,61
60736,廣活,62,50
60737,德勒,62,32
60738,席致,62,62
60739,康為,62,51
60740,張慶,62,26
60741,強悍,62,58
60742,得原,62,61
60743,市聯,62,55
60744,式大,62,61
60745,張力,62,51
60746,強兩,62,54
60747,引台,62,53
60748,幾日,62,60
60749,年明,62,58
60750,廢墟,62,48
60751,幕時,62,57
60752,廠則,62,61
60753,廷今,62,49
60754,席時,62,58
60755,廳主,62,55
60756,府堅,62,59
60757,度問,62,52
60758,布杜,62,31
60759,市早,62,59
60760,平埔,62,23
60761,差擴,62,54
60762,店不,62,60
60763,年八,62,62
60764,帆布,62,41
60765,常困,62,62
60766,年供,62,53
60767,幫傭,62,23
60768,局通,62,59
60769,將離,62,57
60770,就遭,62,62
60771,已失,62,59
60772,席代,62,56
60773,席今,62,60
60774,家集,62,46
60775,實還,62,61
60776,已傳,62,57
60777,已交,62,62
60778,己之,62,61
60779,已一,62,62
60780,對被,62,62
60781,富貴,62,46
60782,宿費,62,54
60783,家購,62,53
60784,對臺,62,43
60785,宜花,62,55
60786,官與,62,59
60787,山是,62,57
60788,崇友,62,13
60789,家立,62,55
60790,局東,62,52
60791,就指,62,62
60792,導有,62,62
60793,宜特,62,21
60794,對張,62,58
60795,定法,62,56
60796,將形,62,60
60797,導幹,62,40
60798,對官,62,55
60799,實徵,62,28
60800,屬交,62,52
60801,安標,62,50
60802,展作,62,57
60803,安是,62,50
60804,家心,62,57
60805,就傳,62,62
60806,少出,62,61
60807,定得,62,61
60808,家寶,62,29
60809,對你,62,56
60810,子教,62,49
60811,子或,62,59
60812,客單,62,55
60813,定保,62,54
60814,定來,62,59
60815,大難,62,61
60816,始與,62,59
60817,太長,62,58
60818,多隻,62,49
60819,大跳,62,59
60820,多讓,62,59
60821,天聯,62,61
60822,她發,62,61
60823,好物,62,53
60824,天穿,62,51
60825,始時,62,61
60826,報關,62,45
60827,大百,62,57
60828,執飛,62,50
60829,場運,62,57
60830,士直,62,41
60831,始受,62,53
60832,始加,62,61
60833,外新,62,60
60834,天她,62,58
60835,夏寶,62,17
60836,型記,62,40
60837,大困,62,54
60838,域緊,62,56
60839,地遭,62,56
60840,天先,62,60
60841,央位,62,58
60842,多具,62,61
60843,夜之,62,54
60844,增就,62,46
60845,因連,62,60
60846,報是,62,57
60847,在簽,62,60
60848,在稅,62,56
60849,境也,62,61
60850,地物,62,51
60851,在父,62,60
60852,場停,62,56
60853,場了,62,58
60854,在淡,62,57
60855,團演,62,56
60856,土民,62,53
60857,單項,62,44
60858,域包,62,61
60859,在晶,62,58
60860,在放,62,61
60861,地持,62,49
60862,喝采,62,59
60863,地回,62,61
60864,嚴控,62,53
60865,地名,62,38
60866,國圖,62,19
60867,均依,62,56
60868,地傳,62,58
60869,嚴守,62,53
60870,國二,62,53
60871,和體,62,62
60872,因前,62,61
60873,員行,62,52
60874,口額,62,48
60875,周聯,62,19
60876,同見,62,58
60877,司計,62,55
60878,員洪,62,59
60879,單內,62,57
60880,及議,62,60
60881,問對,62,61
60882,善兩,62,50
60883,及蘋,62,61
60884,區附,62,62
60885,和氣,62,59
60886,化需,62,54
60887,區部,62,60
60888,勵馨,62,31
60889,向看,62,57
60890,和更,62,61
60891,另立,62,42
60892,和方,62,60
60893,勸阻,62,52
60894,司生,62,60
60895,和戰,62,59
60896,否正,62,58
60897,區處,62,45
60898,助青,62,56
60899,名氣,62,60
60900,和好,62,54
60901,否擔,62,58
60902,只比,62,57
60903,務負,62,61
60904,和員,62,59
60905,及權,62,61
60906,和力,62,55
60907,吳家,62,27
60908,可抽,62,55
60909,名市,62,55
60910,名已,62,61
60911,及施,62,56
60912,國D,62,48
60913,初預,62,52
60914,勢而,62,59
60915,台建,62,49
60916,含在,62,61
60917,出驚,62,61
60918,原材,62,48
60919,前連,62,60
60920,可少,62,57
60921,只對,62,60
60922,分隔,62,52
60923,及待,62,59
60924,告修,62,55
60925,勢等,62,61
60926,前買,62,56
60927,動管,62,48
60928,到足,62,61
60929,加考,62,54
60930,台地,62,53
60931,及完,62,55
60932,取多,62,60
60933,各占,62,57
60934,名冊,62,47
60935,出進,62,57
60936,合之,62,57
60937,即引,62,62
60938,升抵,62,59
60939,古人,62,49
60940,出計,62,56
60941,友共,62,56
60942,到能,62,61
60943,化指,62,50
60944,分舉,62,61
60945,剛發,62,61
60946,包庇,62,48
60947,勢所,62,59
60948,務投,62,52
60949,升品,62,59
60950,內超,62,56
60951,元都,62,60
60952,南側,62,55
60953,力晶,62,41
60954,化可,62,59
60955,化南,62,57
60956,刑犯,62,35
60957,剛果,62,32
60958,勢團,62,54
60959,到歡,62,57
60960,制標,62,47
60961,劇性,62,60
60962,利權,62,50
60963,優衣,62,34
60964,免繳,62,49
60965,動互,62,49
60966,到心,62,59
60967,入睡,62,48
60968,偽鈔,62,24
60969,到山,62,56
60970,做錯,62,56
60971,再檢,62,60
60972,出局,62,47
60973,初四,62,45
60974,分和,62,58
60975,利代,62,48
60976,出同,62,59
60977,出到,62,59
60978,傻眼,62,59
60979,兼差,62,31
60980,其專,62,59
60981,光強,62,58
60982,價暴,62,60
60983,光對,62,55
60984,入基,62,60
60985,內唯,62,62
60986,低開,62,47
60987,以黑,62,59
60988,內做,62,52
60989,何進,62,60
60990,何透,62,60
60991,司O,62,53
60992,內保,62,55
60993,但進,62,61
60994,但軍,62,56
60995,光不,62,57
60996,他類,62,57
60997,僵化,62,57
60998,件造,62,60
60999,以還,62,60
61000,價修,62,52
61001,係由,62,61
61002,位自,62,61
61003,何而,62,61
61004,來確,62,62
61005,佈置,62,51
61006,個文,62,55
61007,估結,62,51
61008,們成,62,61
61009,人討,62,60
61010,了追,62,57
61011,乳酪,62,48
61012,作獎,62,36
